Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-200.0,-135.0,-128.0,-147.0,-123.0,-109.0,-89.0,-121.0,-203.0,-115.0
-500.0,-138.0,-299.0,-217.0,-111.0,-95.0,-127.0,-92.0,-499.0,-219.0
-257.0,-133.0,-222.0,-143.0,-173.0,-97.0,-85.0,-118.0,-142.0,-141.0
-500.0,-135.0,-500.0,-477.0,-139.0,-109.0,-349.0,-92.0,-500.0,-123.0
-142.0,-103.0,-192.0,-215.0,-116.0,-123.0,-141.0,-107.0,-128.0,-245.0
-500.0,-151.0,-479.0,-338.0,-144.0,-133.0,-86.0,-131.0,-500.0,-182.0
-166.0,-214.0,-198.0,-170.0,-131.0,-87.0,-108.0,-192.0,-205.0,-230.0
-397.0,-295.0,-262.0,-170.0,-95.0,-122.0,-220.0,-94.0,-500.0,-177.0
-269.0,-155.0,-282.0,-109.0,-131.0,-132.0,-114.0,-156.0,-129.0,-130.0
-403.0,-126.0,-238.0,-166.0,-131.0,-123.0,-100.0,-191.0,-500.0,-219.0
-252.0,-132.0,-224.0,-179.0,-94.0,-500.0,-144.0,-94.0,-245.0,-153.0
-500.0,-90.0,-500.0,-484.0,-114.0,-107.0,-87.0,-164.0,-105.0,-257.0
-135.0,-128.0,-221.0,-197.0,-305.0,-87.0,-127.0,-113.0,-106.0,-168.0
-176.0,-100.0,-241.0,-500.0,-123.0,-113.0,-100.0,-152.0,-274.0,-419.0
-230.0,-103.0,-365.0,-246.0,-121.0,-500.0,-96.0,-107.0,-115.0,-111.0
-391.0,-126.0,-400.0,-114.0,-107.0,-98.0,-118.0,-238.0,-484.0,-500.0
-216.0,-152.0,-305.0,-249.0,-110.0,-114.0,-100.0,-127.0,-500.0,-110.0
-500.0,-144.0,-413.0,-137.0,-133.0,-129.0,-116.0,-179.0,-500.0,-500.0
-174.0,-144.0,-309.0,-259.0,-70.0,-118.0,-248.0,-131.0,-131.0,-146.0
-500.0,-286.0,-500.0,-291.0,-147.0,-152.0,-149.0,-201.0,-229.0,-169.0
-219.0,-219.0,-262.0,-239.0,-116.0,-99.0,-148.0,-180.0,-246.0,-198.0
-500.0,-419.0,-426.0,-218.0,-89.0,-90.0,-90.0,-201.0,-500.0,-132.0
-332.0,-145.0,-184.0,-152.0,-96.0,-103.0,-130.0,-117.0,-252.0,-168.0
-500.0,-204.0,-243.0,-232.0,-91.0,-207.0,-108.0,-133.0,-245.0,-133.0
-291.0,-143.0,-217.0,-269.0,-93.0,-106.0,-122.0,-115.0,-161.0,-136.0
-500.0,-108.0,-184.0,-500.0,-127.0,-172.0,-246.0,-160.0,-265.0,-106.0
-197.0,-190.0,-216.0,-302.0,-124.0,-145.0,-120.0,-131.0,-220.0,-107.0
-500.0,-400.0,-500.0,-380.0,-130.0,-132.0,-162.0,-111.0,-389.0,-394.0
-285.0,-150.0,-184.0,-175.0,-141.0,-171.0,-98.0,-154.0,-116.0,-132.0
-195.0,-187.0,-397.0,-268.0,-120.0,-500.0,-117.0,-161.0,-500.0,-128.0
-315.0,-167.0,-154.0,-295.0,-121.0,-146.0,-107.0,-114.0,-120.0,-500.0
-500.0,-166.0,-500.0,-95.0,-128.0,-119.0,-134.0,-121.0,-500.0,-131.0
-327.0,-167.0,-170.0,-130.0,-111.0,-75.0,-151.0,-155.0,-269.0,-143.0
-500.0,-166.0,-500.0,-161.0,-165.0,-137.0,-119.0,-185.0,-207.0,-115.0
-414.0,-159.0,-203.0,-181.0,-98.0,-81.0,-175.0,-179.0,-123.0,-122.0
-500.0,-278.0,-454.0,-466.0,-217.0,-137.0,-143.0,-123.0,-321.0,-105.0
-361.0,-143.0,-154.0,-234.0,-104.0,-119.0,-167.0,-104.0,-373.0,-95.0
-500.0,-204.0,-500.0,-500.0,-500.0,-171.0,-130.0,-500.0,-162.0,-165.0
-145.0,-222.0,-298.0,-222.0,-109.0,-105.0,-100.0,-176.0,-203.0,-116.0
-200.0,-172.0,-304.0,-243.0,-186.0,-182.0,-145.0,-161.0,-417.0,-209.0
-294.0,-160.0,-391.0,-223.0,-110.0,-144.0,-125.0,-126.0,-134.0,-110.0
-500.0,-297.0,-374.0,-125.0,-500.0,-218.0,-147.0,-108.0,-247.0,-146.0
-143.0,-193.0,-262.0,-145.0,-143.0,-84.0,-101.0,-174.0,-200.0,-141.0
