Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-643.16437,-499.37915,-122.42046,-783.9412,-488.96106,-1062.7792,-124.51215,-125.89096,-1051.6155,-242.15158
-121.13456,-659.6697,-1.9360019,-1029.5844,-239.77849,-242.627,-122.1248,-125.80912,-1044.8287,-127.73609
-359.72568,-0.77114207,-248.56955,-949.2296,-238.30759,-1008.7405,-357.5667,-126.352455,-355.15985,-265.39465
-126.99721,-241.29378,-498.1771,-1728.0957,-366.9486,-1043.6726,-121.68876,-0.29546818,-125.022644,-125.221214
-243.01556,-126.54395,-126.94734,-1059.5151,-123.07391,-484.4289,-237.35205,-244.11157,-1130.8225,-364.3876
-492.14743,-481.37152,-128.44083,-878.936,-122.718956,-121.974815,-122.90454,-469.3367,-620.3274,-126.21915
-126.13472,-123.591896,-244.06766,-905.21265,-126.59179,-249.20207,-576.2644,-124.91682,-1053.9985,-123.104965
-120.86896,-519.85583,-128.97018,-247.66289,-122.566986,-487.43692,-239.63809,-461.5589,-244.74817,-238.99568
-1.427095,-243.6156,-128.00635,-246.79305,-117.85653,-620.6888,-121.39519,-125.68914,-1135.0873,-474.42374
-240.63559,-121.237976,-124.713394,-124.854645,-125.97404,-126.836,-497.7965,-121.33118,-476.45816,-125.69008
-505.44574,-537.90076,-497.52722,-1129.9661,-360.733,-125.822235,-242.22624,-125.907845,-720.47125,-127.65363
-241.16054,-125.86289,-1032.7676,-1043.5302,-499.20862,-247.73389,-626.8255,-0.4992498,-1275.497,-481.10666
-122.71581,-125.36133,-560.9162,-121.2422,-124.03627,-124.964935,-246.81937,-125.18931,-124.1553,-487.84668
-124.16445,-573.2411,-122.93276,-508.4352,-126.26452,-248.04759,-127.81633,-122.73727,-1190.8806,-121.94802
-123.06264,-371.66577,-498.5772,-998.533,-362.05106,-122.245186,-374.28677,-240.80098,-125.310585,-128.30876
-237.45868,-125.961426,-373.47974,-911.14105,-126.86261,-124.68217,-355.3146,-237.20673,-241.3927,-248.5389
-124.74626,-363.76437,-252.68645,-123.82724,-121.44204,-906.2846,-123.836845,-251.25703,-495.64832,-489.296
-125.40028,-122.91379,-364.76205,-1072.4027,-124.72712,-495.19186,-126.2344,-365.92908,-1164.9565,-370.32492
-124.718056,-527.10803,-0.8961367,-1066.688,-122.58576,-123.55152,-642.18134,-355.10016,-122.23377,-128.27756
-602.04083,-367.67987,-0.85165685,-361.45294,-866.0182,-244.84969,-235.10353,-479.81903,-501.83377,-362.72394
-126.10876,-123.672806,-249.4785,-364.95358,-124.98317,-0.16633525,-124.49246,-682.5616,-127.17821,-383.26367
